"id";"doi";"title";"journal";"publication_year";"authors";"countries";"concepts";"type";"cited_by_count";"abstract_text";"status"
"W7133548504";"10.48336/207";"Battery energy storage systems for energy arbitrage: market selection and price forecasting optimization";"Open MIND";2026;"Inam Ullah Khan";NA;"Electricity market; Arbitrage; Electricity; Volatility (finance); Economics; Electricity price forecasting";"dissertation";0;"The rapid integration of variable renewable energy (VRE) sources into electricity grids has disrupted traditional power market dynamics and created new opportunities for grid-scale battery energy storage system (BESS) ventures. This thesis presents an integrated, data-driven framework for optimizing the investment and operational decision-making processes of battery energy storage system-enabled energy arbitrage (BESS-EA) systems. The first component develops a novel energy arbitrage feasibility (EAF) scoring methodology to evaluate the locational suitability of 29 European electricity markets. Using eight years of hourly wholesale electricity price data (2015–2023) along with regulatory, volatility, and macroeconomic indicators—including electricity supply-origin risk (ESOR), GDP per capita (purchasing power parity), and index of economic freedom (IEF)—the EAF score facilitates standardized, cross-country investment assessment across five investor preference scenarios. Results identify Estonia and Luxembourg as optimal BESS-EA markets across five scenarios. The second component addresses the critical challenge of electricity price forecasting for bid optimization by introducing a hybrid long short-term memory (LSTM) and exponentially weighted moving average (EWMA) architecture. Trained on Austria's market data, the model achieves a root mean square error (RMSE) of €1.2207/MWhe and incorporates 95% bootstrap confidence intervals for risk quantification. By simultaneously capturing long-term temporal trends and short-term volatility patterns, the model supports robust intraday BESS bid decisions in wholesale and ancillary service markets.";"Incluido"
"W7124516327";NA;"Lämmön varastoinnin teknistaloudellinen arviointi kaupunkien kaukolämpösovelluksissa";"Aaltodoc (Aalto University)";2023;"Carlo Porru";NA;"Context (archaeology); Renewable energy; Production (economics); Key (lock); Investment (military); Environmental economics";"dissertation";0;"District heating (DH) is shifting from carbon-intensive energy sources towards intermittent renewable energy sources. The industry-wide shift drives the strategic priority of Helen, the largest DH producer in Finland, to decarbonize its DH operations. Nevertheless, the successful realization of this objective mandates significant investments in novel production technologies and solutions within the foreseeable future. Thermal energy storage (TES) has emerged as a crucial solution for effective decarbonization. This thesis focuses on evaluating the urban suitability of TES in the context of Helsinki district heating network (DHN). Latest techno-economic aspects, key urban and DH criteria of TES were assessed with a literature review. Using the findings from the literature, mixed-integer linear programming (MILP) simulation scenarios were created for the Helsinki DHN in the year 2030, incorporating cavern thermal energy storage (CTES), water-based tank thermal storage (TTES), and sand-based TTES. The simulations aimed to evaluate the performance of these technologies when integrated into the system as only system integration discloses the accurate techno-economic performance of TES. Based on the modelling results and evaluation of key financial parameters, the optimal TES power size segment of 200 MWth was identified. Even in a highly decarbonized DH scheme, the results demonstrate yearly emissions reductions of 8–27 kt CO2-eq with TES integration. Furthermore, a return on investment (ROI) between 8.9–14.4% can be achieved. The most promising solutions provide a production corresponding 3.4–7.0% of the annual DH demand of Helsinki, or respectively 233–486 GWh. To assess the impact of variations in key input parameters, a sensitivity analysis was conducted. Commodity pricing has the most pronounced impact on the investment profitability and is the sole sensitized parameter that makes most TES investments clearly unfeasible. Ultimately, non-pressurized TTES and pressurized CTES emerge as the most techno-economically feasible solutions in a Nordic urban DH setting. The thesis identified barriers that hinder TES adoption and proposed recommendations to overcome them. In addition, several challenges and details are identified that need further consideration before any TES investment decision.";"Incluido"
"W2909740741";NA;"The present profitability of grid-scale lithium-ion batteries in Finland and future prospects";"Aaltodoc (Aalto University)";2018;"Juhani Riikonen";NA;"Scale (ratio); Profitability index; Lithium (medication); Environmental science; Grid; Computer science";"dissertation";0;"This thesis studies the present profitability of grid-scale lithium-ion batteries in Finland combined with their future prospects in the market. The future outlook is limited to 2030. &#13;\n&#13;\nThe thesis is based on a lithium-ion electrical energy storage technology literature review which estimates the installed system costs, cycle life, calendar life, round-trip efficiency as well as operation, maintenance and administrative costs. The details of the review are combined with the data on the Finnish electricity market, provided by Fingrid and Nord Pool AS. &#13;\n&#13;\nThe profitability is estimated in the day-ahead market, the intraday market and the reserve markets. The frequency containment reserve for normal operation is found to be the most attractive marketplace due to the highest revenue potential and the technical suitability. Hence, the levelized cost of storage method is used to estimate the profitability in the day-ahead and intraday market and the net present value to estimate the profitability in the frequency containment reserve. &#13;\n&#13;\nThe profitability is calculated after reviewing information about the distribution costs, taxation and cost of capital. The investment is found to be highly unprofitable. Sensitivity analyses reveal, however, that the investment is significantly sensitive to the installed system cost and to the cycle life.&#13;\n&#13;\nThe prices of the lithium-ion batteries are expected to decrease in the near future. Also, the technical performance characteristics, for example cycle life, are expected to improve. In addition to these, the electricity market conditions are going through favorable changes, including the increasing amount of inflexible and intermittent power sources, such as wind power, and the decreasing grid inertia. The rules will also become more demanding in the frequency containment reserve for normal operation. On the contrary, the demand response is expected to worsen the already-poor energy arbitrage capability of the lithium-ion batteries. However, the demand response was found not to be a competitor of the lithium-ion batteries in the frequency containment. Thus, it is predicted that the lithium electricity storage will not be widely used in the energy arbitrage applications but might become an important part of the frequency containment in Finland by 2030.";"Incluido"
"W2996706503";NA;"Giving the Green Light to the Green : Facilitating the integration of variable renewable electricity into the power system";"Data Archiving and Networked Services (DANS)";2019;"Jing Hu";NA;"Variable renewable energy; Renewable energy; Environmental economics; Business; Electricity market; Electric power system";"dissertation";0;"Variable renewable energy (VRE) technologies convert stochastic weather flows (e.g. wind and solar) into electricity. They play an essential role in the low-carbon transition of the power sector to achieve the Paris agreement. However, the large-scale integration of VRE technologies into the power system faces challenges. Firstly, the variable outputs of VRE require additional balancing and backup capacity and increased flexible operation of thermal power plants. This results in integration costs, i.e. the costs of adapting the power system to accommodate for increased shares of VRE. Secondly, various support schemes are used to shield VRE investments from market revenue risks. To avoid market distortions and subsidy-dependent pathways, the investment and operation of VRE needs to respond and be increasingly exposed to price signals in the electricity market. However, the current electricity market design does not allow for a substantial share of VRE, because it does not support market participation of VRE and the reduction of its integration costs. This dissertation investigates different options facilitating the integration of VRE into the power system from the aspects of spatial planning, market design and policies. This is done through literature review, scenario analysis, GIS, modelling of VRE outputs and portfolio optimization. Its main findings include: • The variability of VRE outputs can be effectively reduced through geographically diversified portfolios of VRE capacity in a large area, such as China. A higher share of wind in VRE portfolios, than that is envisioned in most climate mitigation scenarios, is better for smoothing variability. Such portfolios are also beneficial to reduce the magnitude of sudden extreme reductions in VRE outputs. • Big market reforms are needed to accommodate the increased share of VRE in the power system. These reforms should focus on changing the pricing settlement rules, increasing the time resolution of trading products, and delaying the gate closure time. A level playing field should be established to safeguard the participation of VRE into the electricity market. • When designing policy instruments to support VRE investments, negative interactions with other policy instruments or the electricity market should be minimized. A comprehensive policy framework to support VRE investments should not be limited to the narrow context of climate and energy policy and the electricity market. For instance, microeconomic policies can have negative impacts on VRE investments through increasing the lending rate.";"Incluido"
"W3122249793";"10.15781/t2x921k67";"The Regulatory Contract in the Marketplace";"Texas ScholarWorks (Texas Digital Library)";2016;"David B. Spence; Emily Hammond";"US";"Natural monopoly; Monopoly; Economics; Industrial organization; Competition (biology); Electricity market";"article";1;"For decades, energy policy has struggled to reconcile two distinct visions for the future: the first seeks ever-more-competitive, efficient, and dynamic electricity markets, while the second seeks an ever-greener mix of electricity generation sources. Caught within this push-and-pull dynamic is the regulatory contract—a nineteenth-century concept that stands more for ordered regulation than competitive markets. This Article examines how piecemeal pursuit of two energy visions has produced mismatches between rapidly evolving markets and governance institutions that cannot change as quickly. To better evaluate these mismatches, the Article develops a framework that accounts not just for market operation and environmental externalities, but also the technical constraints of grid operation and electricity fuels. Relying on the experience of nuclear power, the Article creates an account of how a fuel source can be priced out of the market despite its apparent advantages in reliability and air emissions. With this understanding, the Article evaluates the political economy and governance challenges associated with diverse policy options aimed at better capturing valuable attributes of electricity. Ultimately, this analysis furthers our understanding of the regulatory contract in the marketplace, suggesting an updated vision for its role in mediating the competing goals for electricity markets.";"Incluido"
"W7133544717";"10.3390/en19051276";"A Bilevel Multi-Market Coupling Optimization Framework for Nuclear Power Integration: Joint Modeling of Energy, Reserve, and Capacity Markets";"Energies";2026;"Peng Ji; Yi Liu; Nan Li; Zhongfu Tan";"CN";"Stylized fact; Bilevel optimization; Profit maximization; Economics; Mathematical optimization; Nuclear power";"article";0;"This paper develops a bilevel multi-market coupling optimization framework to analyze the strategic participation of nuclear power plants in modern electricity systems where energy, reserve, and capacity markets are simultaneously cleared. The upper-level problem represents the Independent System Operator’s objective of maximizing system-wide social welfare under network, reserve, and carbon-cap constraints, while the lower-level problem captures the nuclear operator’s profit maximization subject to ramping limits, minimum uptime requirements, fuel-cycle depletion, and deliverability restrictions. By embedding these technical constraints into a bilevel structure reformulated through tractable complementarity conditions, the model captures the interdependence of nuclear scheduling, reserve deployment, capacity commitments, and carbon compliance in a single optimization environment. The proposed framework is applied to a stylized but realistic case study with 96-h time resolution, 12-bus network topology, and detailed representations of wind variability, demand elasticity, and emission caps. The model quantifies how nuclear participation displaces 40,000 tCO2 over the horizon, raises producer surplus by 12 percent, and increases total social welfare by nearly 18 percent when all three markets are coupled, relative to an energy-only benchmark. Nuclear profitability is shown to be highly sensitive to renewable volatility, with ±20 percent swings in wind uncertainty altering profits by 0.24 million USD. Reserve deliverability emerges as the second most influential driver, while policy variables such as carbon price shifts play a smaller role. Reliability analysis based on the complementary cumulative distribution of unserved energy demonstrates that joint market clearing reduces the probability of load shedding at the 0.5 percent threshold from 8 percent in energy-only markets to 2 percent under full coupling. Overall, the study provides the first integrated modeling treatment of nuclear bidding across energy, reserve, and capacity markets within a bilevel optimization framework. By jointly considering operational constraints and policy targets, the framework reveals how nuclear power can simultaneously improve economic efficiency, enhance system reliability, and support carbon mitigation. The results highlight that nuclear’s value extends well beyond baseload energy provision, with multi-market strategies offering measurable gains for both individual operators and social welfare under conditions of uncertainty and constraint.";"Incluido"
"W3121756239";"10.5445/ir/1000104471";"On the Role of Electricity Storage in Capacity Remuneration Mechanisms";"Repository KITopen (Karlsruhe Institute of Technology)";2019;"Christoph Fraunholz; Dogan Keles; Wolf Fïchtner";"DE; DK";"Remuneration; Electricity; Environmental economics; Electricity market; Electricity generation; Renewable energy";"book";1;NA;"Incluido"
"W3176583507";NA;"Taking stock of wholesale power markets in developing countries : a literature review";"RePEc: Research Papers in Economics";2018;"Hugh Rudnick; Constantin Velásquez";"CL";"Business; Industrial organization; Restructuring; Market power; Incentive; Supply and demand";"preprint";0;"Although many developing countries have&#13;\n yet to meet the considerable prerequisites for establishing&#13;\n wholesale power markets, a significant minority of larger&#13;\n middle-income countries have introduced diverse markets in&#13;\n the past 25 years. Cost-based pools proved particularly&#13;\n popular in Latin America and look to be a more&#13;\n straightforward starting point than the bid-based pools&#13;\n adopted in some other jurisdictions. Successful design of&#13;\n power markets involves paying careful attention to four&#13;\n guiding principles. First, trading arrangements must ensure&#13;\n efficient and reliable operation of the market, efficiently&#13;\n employing available resources not only to balance aggregate&#13;\n supply and demand, but also to allow congestion management&#13;\n and supply ancillary services. Second, market design should&#13;\n ensure strong participation of the demand side of the&#13;\n market, by allowing large customers to participate directly&#13;\n in the market, and medium ones to see spot market prices&#13;\n through time-of-use tariffs. Third, open access to the power&#13;\n grid should be guaranteed through industry restructuring,&#13;\n removal of barriers to entry of different players, and&#13;\n establishment of a neutral system operator. Fourth, a&#13;\n workable framework for supply adequacy is required to ensure&#13;\n capacity meets demand without imposing supply constraints.&#13;\n This may entail complementing efficient energy price signals&#13;\n with other mechanisms (such as auctions and capacity&#13;\n obligations) to provide adequate incentives for investment&#13;\n in new generation capacity. Experience demonstrates that the&#13;\n early stages of establishing power markets can be&#13;\n challenging and necessitate the creation of regulatory&#13;\n mechanisms for market monitoring that can identify and&#13;\n address emerging design flaws, particularly for abuses of&#13;\n market power. Countries not yet ready to introduce wholesale&#13;\n power markets may still benefit from several emerging&#13;\n regional power markets. Looking ahead, the design of power&#13;\n markets is becoming increasingly complex due to the&#13;\n challenges posed by disruptive technologies such as variable&#13;\n renewable energy, large-scale storage, and increasingly&#13;\n sophisticated demand-side participation.";"Incluido"
"W4388684571";"10.48550/arxiv.2311.06426";"Incentivizing Investment and Reliability: A Study on Electricity Capacity Markets";"arXiv (Cornell University)";2023;"Guo Cheng; Christian Kroer; Yury Dvorkin; Daniel Bienstock";NA;"Electricity market; Revenue; Investment (military); Industrial organization; Factor market; Market power";"preprint";1;"The capacity market, a marketplace to exchange available generation capacity for electricity production, provides a major revenue stream for generators and is adopted in several U.S. regions. A subject of ongoing debate, the capacity market is viewed by its proponents as a crucial mechanism to ensure system reliability, while critics highlight its drawbacks such as market distortion. Under a novel analytical framework, we rigorously evaluate the impact of the capacity market on generators' revenue and system reliability. More specifically, based on market designs at New York Independent System Operator (NYISO), we propose market equilibrium-based models to capture salient aspects of the capacity market and its interaction with the energy market. We also develop a leader-follower model to study market power. We show that the capacity market incentivizes the investment of generators with lower net cost of new entry. It also facilitates reliability by preventing significant physical withholding when the demand is relatively high. Nevertheless, the capacity market may not provide enough revenue for peaking plants. Moreover, it is susceptible to market power, which necessitates tailored market power mitigation measures depending on market dynamics. We provide further insights via large-scale experiments on data from NYISO markets.";"Incluido"
"W2527684428";NA;"Sensitivitätsanalyse für Stromspeicher als Flexibilitätsoption in Energiesystemen mit hohem Anteil fluktuierender Erzeugung";"elib (German Aerospace Center)";2015;"M. Pohl";NA;"Gynecology; Political science; Physics; Humanities; Art; Medicine";"dissertation";0;"Das Elektrizitätsversorgungssystem in Europa, insbesondere in Deutschland, befindet sich in einem Umbruch. Aufgrund der Abschaltung der Atomkraftwerke und weiterer fossiler Kraftwerke, die das Ende ihrer Lebensdauer erreicht haben, fällt gesicherte Leistung und Regelleistung aus dem Stromerzeugungssystem. Im Gegenzug steigt der Anteil von Strom aus fluktuierender erneuerbarer Quellen. Die Erzeugung bei fluktuierenden erneuerbaren Energien erfolgt dargebotsabhängig und folgt nicht dem Lastgang. Dadurch wird eine größere Flexibilität bei Last und den anderen Erzeugern zur Deckung der Residuallast notwendig. Dazu steht ein breites Band an Technologien zur Verfügung. Der Schwerpunkt dieser Arbeit liegt auf Speichertechnologien. Ziel dieser Arbeit ist eine Untersuchung der Robustheit des Ergebnisses bei der Ermittlung von Speicherbedarf im deutschen Übertragungsnetz. Die Robustheit bezieht sich auf Änderungen ausgewählter Annahmen, wie Kosten, Netzausbau oder Abregelung. Dies soll zum Verständnis beitragen, unter welchen Umständen und in welchem Umfang der Einsatz von Speichern für eine Elektrizitätsversorgung auf Basis erneuerbarer Energien volkswirtschaftlich sinnvoll ist. Es werden die Technologien Pumpspeicherkraftwerk, Druckluftspeicherkraftwerk, Batteriespeicher und Wasserstoffspeicher berücksichtigt. Die Grundlagen dieser Technologien und die Anwendungsmöglichkeiten von Speichern werden erläutert. Auch werden alternative Flexibilitätsoptionen aufgezeigt und der Stand der Forschung diskutiert. Die Untersuchung des Speicherbedarfs erfolgt anhand von linearer Optimierung. Dazu wird das Optimierungsmodell Renewable Energy Mix for sustainable energy supply (REMix) des Deutschen Zentrums für Luft- und Raumfahrt (DLR) verwendet. Die Ergebnisse zeigen, dass sich sowohl die Kosten von Brennstoffen als auch die Kosten für Emissionszertifikate auf den Speicherbedarf auswirken. Die Sensitivität bezüglich dieser Kosten ist jedoch deutlich geringer als die Sensitivität bezüglich Änderungen im Gesamtanteil der erneuerbaren Energien an der Bruttostromerzeugung, dem Netzausbau sowie der Beschränkung von Abregelung fluktuierender erneuerbarer Erzeuger.";"Incluido"
"W4299803454";"10.5281/zenodo.7133434";"Defining and contextualizing the E1st principle";"Zenodo (CERN European Organization for Nuclear Research)";2020;"Zsuzsanna Pató; Jean-Sébastien Broc; Tim Mandel; Benigna Boza‐Kiss; Senta Schmatzberger";"NL; DE; AT; BE";"Epistemology; Geography; Philosophy";"report";1;"Efficiency First (E1st) is now an established principle of EU energy policy. It has been embedded in various legislative pieces of the Clean Energy for All package in 2018-2019.<br> This report reviews the background of this concept and existing definitions in order to draw a definition that can serve as a basis for the ENEFIRST project and its specific objectives, that is, making E1st operational for the building sector and related energy systems.<br> Similar concepts such as ‘Integrated Resource Planning’ (IRP) and ‘Energy Efficiency as a Resource’ have been developed in the U.S. and sometimes tried in some European countries. The well-documented U.S. experience shows how this type of approach can be implemented in the electricity sector. The European approach of E1st aims at a broader scope encompassing the entire energy system.<br> Another difference is that the time horizon considered in the implementation of IRP, or similar concepts, in the U.S. is often in line with the cycles of utilities’ energy planning, that is, five to ten years, whilst E1st in Europe is thought to be applied in multiple timeframes, from short-term investment planning to medium-term targets (for 2030) and long-term goals (for 2050).<br> The background analysis also highlights the importance of the scope of costs and benefits considered when comparing supply-side and demand-side resources. The general trend is to expand this scope to take into account multiple impacts, along with the experience gained in assessing them.<br> Based on these analyses, the definition of E1st adopted for ENEFIRST is as follows: ""Efficiency First gives priority to demand-side resources whenever they are more cost effective from a societal perspective than investments in energy infrastructure in meeting policy objectives. It is a decision principle that is applied systematically at any level to energy-related investment planning and enabled by an ‘equal opportunity’ policy design."" This report then discusses the application of the principle in six policy areas (renewable policy, energy efficiency policy, climate policy, power market rules, building policy and energy security) with reference to the main EU legislations in these areas. The analysis does not claim to be comprehensive, but highlights the major decision points where E1st should be applied. It is the new power market design where the E1st principle is made operational most consistently from network planning to network company regulation. It is yet to be seen, however, to what extent it will be reflected in the European and national implementation.<br> The report also analyses the process and the methodological issues when comparing demand-side resources with supply investments and identifies those typical investments — both at the system and at the household level — where its application should be considered. These decision points are illustrated by comparing business-as-usual decision paths with ones that would integrate the E1st principle.";"Incluido"
"W2793218756";NA;"The economic potential of Demand Response in liberalised electricity markets – A quantitative assessment for the French power system";"HAL (Le Centre pour la Communication Scientifique Directe)";2018;"Antoine Verrier";NA;"Humanities; Political science; Art";"dissertation";1;"Dans l’industrie électrique, le progrès technologique apporté par les réseaux intelligents vient défier l’idée selon laquelle les consommateurs ne pourraient pas réagir aux prix des marchés de gros. L’intégration des Effacements de Demande (ED) dans le système électrique se heurte néanmoins à la question de leur efficacité économique. Cette thèse évalue la valeur économique des ED en s’appuyant sur un modèle de marché de l’énergie sous incertitude permettant de calculer les profits d’un agrégateur, par classe de consommateur et d’usage final. Le modèle appartient à la classe des problèmes linéaires stochastiques à plusieurs périodes. Sa résolution s’appuie sur Stochastic Dual Dynamic Programming.\tIl apparaît qu’en France, les secteurs rentables sont le load-shedding industriel et le load-shifting du ciment et du papier. Le load-shifting du chauffage électrique n’est pas profitable pour le tertiaire et le résidentiel. De plus, la valeur capacitaire des ED est déterminante. Dans l’ensemble, les ED deviennent viables mais le développement de leur potentiel semble conditionné à une baisse des coûts fixes dans les technologies de réseau intelligent.";"Incluido"
"W3132074812";"10.1186/s42162-019-0098-7";"enCOMPASS, demonstrating the impact of gamification and persuasive visualizations for energy saving";"Virtual Community of Pathological Anatomy (University of Castilla La Mancha)";2019;"Piero Fraternali; Sergio Luis Herrera González";NA;"Computer science; Energy (signal processing); Human–computer interaction; Psychology; Aesthetics; Art";"article";1;"In this demo we present the enCOMPASS energy awareness app. The app is designed to turn the raw data of smart meter and sensors, installed at the premises of the consumers, into tools for behavioral change and customer relationship management. Sensed data are presented to the user in multiple visualizations, exploited to disaggregate consumption into end-uses, estimate user activity and comfort levels, and ultimately deliver contextual and personalized energy saving recommendations.";"Incluido"
"W2462366433";NA;"The impact of outages on the profitability of HVDC-cables between the Nordic area and the continent using the EMPS model";"Duo Research Archive (University of Oslo)";2015;"Christian Sørum Melaaen";NA;"Profitability index; Environmental science; Engineering; Forensic engineering; Business; Finance";"dissertation";0;"This master thesis investigates sudden HVDC-cable exchange limitations between thermal-based and hydro dominated areas from a market perspective. Thermal-based areas are based on fossil-fired units in combination with large amounts of wind and solar energy. This power production structure resembles Germany. \n\nThe power market simulator used is EMPS (EFIs Multi-area Power-market Simulator), which is a well-known simulation tool throughout the Nordic area. The simulation uses historical water inflow and weather measurements for 75 climatic years, giving a wide range of different outcomes. The outage analyses are mainly done in a data set developed by SINTEF resembling the North-European power system configuration in year 2030. \n\nThe EU has agreed upon extensive objectives regarding reduction in greenhouse gas emissions. The energy sector is changing towards more Renewable Energy Sources (RES). The challenge is that RES is not able to accomplish the same flexibility as conventional power plants provide. Flexible hydropower production from Norway intends to support intermittence of RES and contribute to security of supply. Exchange capacity from Norway to continental Europe is provided through HVDC-cables. This report shows the impact of HVDC-cable outages on North-European power prices. \n\nStatistical data shows that HVDC-cable disturbance outages occur. Disturbance outages are forced outages limiting the cross-border power exchange. The average cable unavailability due to such outages is 2.4 weeks per year. The cable investigated is the planned cable connecting Norway to Germany, Nord.Link, with a capacity of 1.4 GW. Outages are modelled annually from the beginning of the first week in each simulated climatic year. There is a higher probability of stressed operation in winter time, due to high load combined with lower solar production, and this season is assumed to be a critical period for outages. \n\nThe results show that a three-week outage of Nord.Link has close to no impact on the average price in Germany for all 75 simulated years. However, during power capacity shortage, the price increases significantly. Power capacity shortage comes with low wind and solar production combined with high consumption, and demand is met by use of expensive flexible load. It is seen that the highest price in Germany reaches 900 EUR/MWh at worst. This is 200 EUR/MWh higher than if Nord.Link had been available. \n\nGerman consumers are most affected during outage on Nord.Link. In this study, a three-week outage reduces the consumer surplus in Germany by 60 MEUR in the worst year due to the significant increase in prices. However, the mean loss in consumer surplus for all climatic years is less, being close to 8 MEUR. The results also discover that there is not the outage length that is critical regarding consequences, but the initial power situation in the affected period. A fifteen-week outage of Nord.Link on average costs German consumers 30 MEUR, while a two-week outage during power capacity shortage exceeds 50 MEUR. \n\nThe results show that transmission cable outage gives the same consequences in consumer surplus in Germany as power production outage for the same capacity. Additionally, the fault-statistics are in favour of cables. Cross-border capacity should therefore be included in foreign Capacity Remuneration Mechanism (CRM). CRM pays for installed capacity to support intermittence of renewables, making power supply capacity more profitable. \n\nFurthermore, Norway becomes a more secure source of supply in the future due to more interconnections, making it possible to import energy in dry years to store water in reservoirs. \n\nHVDC-cable exchange between the Nordic area and the European continent improves security of supply, and is in line with EUs target of a clean and strongly interconnected power system. The value of providing back-up capacity to the continent is high because the power exchange will reduce continental prices significantly during power capacity shortage, reducing the electricity bill for consumers.";"Incluido"
"W2255917775";NA;"Investment vs. refurbishment: Examining capacity payment mechanisms using mixed complementarity problems with endogenous probability";"RePEc: Research Papers in Economics";2015;"Muireann Á. Lynch; Mel T. Devine";"IE";"Remuneration; Complementarity (molecular biology); Payment; Mixed complementarity problem; Investment (military); Procurement";"preprint";1;"Capacity remuneration mechanisms exist in many electricity markets. Capacity mechanism designs do not explicitly consider the effects of refurbishment of existing generation units in order to increase their reliability. This paper presents a mixed complementarity problem with endogenous probabilities to examine the impact of refurbishment on electricity prices and generation investment. Capacity payments are found to increase reliability when refurbishment is not possible, while capacity payments and reliability options yield similar results when refurbishment is possible. Final costs to consumers are similar under the two mechanisms with the exception of the initial case of overcapacity.";"Incluido"
"W2777057475";"10.5445/ir/1000076941";"Intermediation in Future Energy Markets: Innovative Product Design and Pricing";"Repository KITopen (Karlsruhe Institute of Technology)";2017;"Florian Salah El Din";NA;"Business; Intermediation; Product (mathematics); Commerce; Industrial organization; Finance";"dissertation";0;"In order to mitigate the impacts of climate change, the international community envisages significant investments in electricity generation from renewable energy sources (RES). The integration of this decentralized and fluctuating type electricity generation poses several challenges to planning, operation, and economics of power systems. The established energy systems were originally designed for a centralized electricity generation that follows the uncontrolled but well predictable demand. However, for large shares of RES, relying only on the flexibility of the generation side would be economically inefficient. Furthermore, the environmental benefits of using RES would be depleted by additional carbon emissions from ramping highly flexible fossil-fueled power plants. An appealing alternative to facilitate the efficient integration of large shares of RES is to exploit the so far mainly passive demand side as an additional source of flexibility. The established centralized approaches can hardly handle the fine-grained and decentralized nature of demand side flexibility. Therefore, the intermediation between centralized control and decentralized demand will play a major role in future energy markets, which constitutes the overarching topic of this dissertation. Typically electricity generation from RES is capital-intensive but has near zero marginal costs. On this account, novel services need to be offered in order to transmit the right economic signals. To this end, the concept of the differentiable good electricity is refined in this dissertation. Embedded into the so-called energy service, characteristics such as temporal and spatial price differentiation or the risk of interruption can be specified to differentiate the so far homogeneous good. Based on the morphological design theory a framework for the notion of energy services is established and subsequently implemented as a decision support system. This supports a systematic and structured product development process to design innovative energy services. Such an innovative energy service is, e.g., the charging of electric vehicles in car parks, where prices are differentiated by job completion deadline. This allows the car park operator to control the aggregated load of all charging jobs to follow local RES generation. Based on this energy service the downstream activity of an intermediary is formally modeled as an optimization problem and evaluated by means of an empirical simulation experiment. The results provide insights on pricing policy and the value of demand side flexibility with regard to both the integration of local RES generation and operative profit optimization. In order to illustrate another innovative energy service the presented model is extended by the upstream activity of the intermediary. Household consumers are offered monetary incentives if they allow the intermediary to control their appliances. The results indicate the cost saving potential from demand side flexibility for the intermediary's procurement of electricity. Beyond that, this model formulation constitutes the foundation for further examinations, e.g., to study the strategic behavior of intermediaries on real-time electricity markets that are prone to market power abuse due to low market liquidity.";"Incluido"
"W7167943187";"10.11575/prism/51613";"Electricity Price Forecasting in Alberta’s Reserve Market: A Comprehensive Multi-Scale Temporal Analysi";"Open MIND";2026;"Daniel Walton";NA;"Volatility (finance); Econometrics; Electricity market; Energy market; Random forest; Economics";"dissertation";0;"This thesis presents a comprehensive multi-scale temporal analysis of price forecasting in Alberta’s Active Supple-mental Reserve Market, leveraging 11.5 years of historical data (December 2011 to June 2023) spanning 4,194 daily observations. The research addresses the critical challenge of forecasting reserve market equilibrium prices—indexed values representing discounts relative to the pool price, which are frequently deeply negative—in a liberalised electricity market undergoing rapid transition from coal-fired generation to renewable energy sources. Although equilibrium prices can reach extreme negative values (below -$900/MWh during volatile periods), the actual clearing price paid to reserve providers is floored at $0/MWh under AESO’s market rules. The study employs a two-phase analytical framework. The first phase conducts exploratory statistical analysis across multiple temporal scales, progressing from full-period analysis through yearly, seasonal, and regime-based decompositions to high-resolution sliding window analysis. This multi-scale approach reveals significant temporal evolution in market characteristics, with volatility decreasing from historical highs during the 2021 energy crisis to relative stability in 2022–2023. The second phase develops and validates predictive models using five machine learning architectures (OLS, Ridge, Lasso, Random Forest, XGBoost) across five feature configurations and five training window sizes, generating 4,042,000 successful model instances across 20,210 temporal positions spanning 2012–2023. Synthesis chapters integrate findings across analytical scales, identifying temporal stability patterns and contextualising results within Alberta’s evolving market structure. Key findings demonstrate that ensemble methods significantly outperform linear models, with Random Forest and XGBoost systematically achieving the highest predictive accuracy. Model performance exhibits strong temporal improvement as market volatility stabilised post-2021, reflecting increasing market predictability. Window size optimality proves context-dependent: short windows (30–60 days) favour Random Forest and enable rapid adaptation during volatile periods, while longer windows (180–360 days) benefit XGBoost in stable market regimes. Statistical validation via Friedman tests (𝑝 &lt; 0.001) confirms significant performance differences between architectures. The research contributes novel insights into temporal stability patterns in electricity price forecasting, demon-strating that optimal model configurations must adapt to evolving market conditions. Findings challenge conven-tional assumptions of universal window size optimality, instead providing context-dependent recommendations balancing predictive performance, computational efficiency, and market regime characteristics. The comprehen-sive experimental scope enables robust statistical validation and practical guidance for operational forecasting systems in transitioning electricity markets.";"Incluido"
"W2970099111";"10.2139/ssrn.3644253";"Capacity Mechanisms and the Technology Mix in Competitive Electricity Markets";"SSRN Electronic Journal";2019;"Pär Holmberg; Robert A. Ritz";"SE; GB";"Electricity market; Electricity; Investment (military); Microeconomics; Industrial organization; Externality";"preprint";1;NA;"Incluido"
"W3162599351";"10.2139/ssrn.4340183";"Economic Regulation and Efficiency of Electricity Systems";"SSRN Electronic Journal";2023;"Daniel Daví-Arderius";"DK; ES";"Electricity; Business; Electricity generation; Environmental economics; Renewable energy; Consumption (sociology)";"preprint";0;NA;"Incluido"
